App,评分,日期,差评原文
Transcy,1star,2021年11月17日,"Hi there, I'm Kaylin from Transcy and we sincerely apologize for your unexpected experience with our app First of all, we truly understand how hard to get to know due to the ... 显示详细信息"
Transcy,1star,2024年1月22日,DOnt recomend this app Madicaza Store 美国 2天 人在使用应用 FireGroup
Transcy,1star,2024年1月24日,"Hi Marina, This is Donna and we're deeply sorry for any inconvenience causing to your experience In relation to an unexpected issue as the loss of your current translation ... 显示详细信息"
Transcy,1star,2026年2月16日,Evané 加拿大 大约5小时 人在使用应用 FireGroup
Transcy,1star,2026年2月23日,"Hi there, This is Ben. We’re very sorry to hear about any inconvenience it may have caused. That’s certainly not the standard we strive for. We haven’t received any prior ... 显示详细信息"
Transcy,1star,2026年2月16日,Asic Mining Central 印度 5天 人在使用应用 FireGroup
Transcy,1star,2026年2月23日,"Hi there, This is Saha. We’re truly sorry for your 1-star experience and any frustration it may have caused. That’s definitely not the experience we aim to deliver. We couldn ... 显示详细信息 上一页 1 … 8 9 10 11 下一页"
Transcy,1star,2026年1月13日,Sparklean 美国 10个月 人在使用应用 FireGroup
Transcy,1star,2026年1月15日,"Hi there, This is Ben, and we sincerely apologize for any inconvenience or frustration this may have caused. Our goal is to provide a reliable tool for your business, and we' ... 显示详细信息"
Transcy,1star,2026年1月9日,VESUV Design 德国 6个月 人在使用应用 FireGroup
Transcy,1star,2026年1月11日,"Hi sir, This is Brian from Transcy. We sincerely apologize for the inconvenience you’ve experienced. Regarding the new pricing issue, one of our colleagues has already ... 显示详细信息 编辑时间："
Transcy,1star,2025年6月23日,Saada Boutique 德国 大约1年 人在使用应用 上一页 1 … 9 10 11
Transcy,2star,2024年11月18日,"Cris did a great job!!!!! Quick help when we need it most. UPDATE: we've been using Transcy for a while now and the support is very responsive. No issue there. However, it seems like we've had issues every other week or so. The app is very buggy and needs constant attention. Also, every time there i"
Transcy,2star,2024年8月29日,"Hi there, This is Patrick from Transcy and we're deeply sorry for this inconvenience causing to your experience In relation to your concern, we're wondering that one of the ... 显示详细信息"
Transcy,2star,2024年2月29日,"The price only show the subscription. It is misleading that they write ""Unlimited advanced AI translations"" as you have to pay a monthly add on to the subscription based on youe amount of products you want to get translated - this for sure is not transparent. Hjemegn 丹麦 大约1小时 人在使用应用 FireGroup"
Transcy,2star,2024年3月5日,"Hi Danny, This is Brown and we personally apologize for this inconvenience causing to your experience In relation to your issues as following: 1. For the misleading ... 显示详细信息 编辑时间："
Transcy,2star,2025年5月17日,"Customer service is very active (even if resolutions are pretty long -time for the devs to fix the issues) but my God...issues are countless when it comes to translating : coloring, spacing, hyperlinks...If you want something clean and proper you have to go over it and over it this is a real time-lo"
Transcy,2star,2023年9月7日,"Hi there, This is Brian and we're deeply sorry for any inconvenience causing to your experience In relation to your issues, we're hurrying into fixing them. Once we have any ... 显示详细信息"
Transcy,2star,2025年4月29日,Issues keeps getting worse and it seems be a lot of bugs. Hopefully they will fix it all soon. FLORISSMA 瑞典 5天 人在使用应用 FireGroup
Transcy,2star,2025年5月1日,"Hi there, This is Danniel from Transcy and we're deeply sorry for this inconvenience causing to your experience Regarding the issues you're experiencing, we see that a ... 显示详细信息 编辑时间："
Transcy,2star,2025年9月22日,"Since they integrated AI, the whole system is crashing and glitching all the time. And you can't find a human support. Aerix Co 台湾 大约3年 人在使用应用 FireGroup"
Transcy,2star,2023年9月12日,"Hi there, This is Jocelyn from Transcy, and we're deeply sorry for any inconvenience caused to your experience When you start a new chat with us, you'll first interact with ... 显示详细信息 编辑时间："
Transcy,2star,2023年5月25日,"The Transcy team has very responsive, hands-on support team. However, this did not translate into a working app. Ultimately, it failed to consistently translate the content on the page after hours of me working with their team to try and troubleshoot the reason. They sent me a video saying ""see it w"
Transcy,2star,2023年5月23日,"Hi there, This is Adela from Transcy and we sincerely apologize for the trouble from our app We have seen that one of our colleagues is following your case, he gave you clear ... 显示详细信息"
Transcy,2star,2020年9月15日,"There are a few things to watch out for before getting this app. 1. You can't place the switcher wherever you want. This meant that, even though I'm a fully capable developer, I had to wait 2 days for them to place the switcher on my header since my ""automatic"" Venue theme installation was broken. O"
Transcy,2star,2020年9月16日,"Hello Matias, Here is Seri from FireApps Customer Support Team, and I am so sorry for the inconvenience that have caused to you. After checking your feedback carefully, ... 显示详细信息 编辑时间："
Transcy,2star,2023年12月1日,"I have been using this app for some time now, and we are using it because of the features it provides, although, I am making this review in hopes that further action will take place to improve the app, as I don't feel activity to elevate the app is currently in place. I haven't seen any improvements"
Transcy,2star,2022年10月3日,"Hi there, I'm Bellamy from Transcy and we're deeply sorry for this inconvenience causing to your experience In relation to your issues as well as feedback, we have seriously ... 显示详细信息 编辑时间："
Transcy,2star,2022年7月24日,"Honestly? It is pretty chaotic. Yesterday I had one help person who completely messed up the languages on our second shop - though I had specified extremely clearly (twice!) what was needed. Today, someone has simply renamed our theme without letting us know, while they try to fix a bug. They don't "
